CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-21;58832213.2138;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-22;303;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-09-22;766046.56;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-09-22;98486201.45;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-23;9477091.42;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-23;3611823.98;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-23;3611823.98;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-26;11312;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-09-26;2102065.53;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-26;72641306.68;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-26;2102065.53;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;ALIENAÇÃO;2022-09-27;3328100;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - V2 PROPERTIES;ALIENAÇÃO;2022-09-27;19904994;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-27;202;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-09-27;61886761.65;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-28;1111;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - RBR CRI  FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-28;7008.03;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-28;9770287.28;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2022-09-29;4388.4;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-09-29;4848;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-29;9252195.554;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-29;321675.5211;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-29;960288.7524;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-29;768055.1496;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-09-29;52176660.6829;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2022-09-30;394000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL SHOPPINGS;AQUISIÇÃO;2022-09-30;390048.7;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - NAVI IMOBILIARIO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2022-09-30;18279.82;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-09-30;3428933.42;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-03;38712140.79;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-04;213318.05;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-04;304;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-04;11251279.95;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-05;1646555.36;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-06;2087216.9393;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-06;11262627.1428;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-06;1647386.7579;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-07;785483.35;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-07;785483.35;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-07;30446148.2;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-10;5332111.21;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-10;2131.5;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-10;2702707.6;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-10;6262055.32;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-11;612484.99;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-11;10197;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-11;568152.35;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-13;6018912.71;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-13;59132.7;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-14;710837.75;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-14;10484.1;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-14;20384333.02;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-14;50520526.03;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-17;473271.86;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-17;68201.1;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-17;34514299.33;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2022-10-18;54664.05;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-18;757754.27;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-18;32640.3;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-18;1267068.64;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-19;1454585.48;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-19;23062432.48;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-20;624824.65;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-20;3227.4;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-20;1268357.2004;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-20;12206957.4456;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-20;13455168.4623;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-20;21111990.0544;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-20;23073886.8473;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-21;1202508.78;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-21;4224516.44;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2022-10-24;14009816;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-24;2983797.73;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2022-10-25;38000.07;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-25;223620.87;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-25;10618.6;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-25;4415007.3;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;AQUISIÇÃO;2022-10-26;43051.05;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-26;83510.27;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - HSI RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-26;609;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-26;89.01;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;AQUISIÇÃO;2022-10-26;70247322.34;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-27;461716.55;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - RBR CRI  FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-27;10000;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-27;12431.73;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-27;66066357.75;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-27;8962967.746;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-27;1244756.9656;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-27;4419462.742;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-27;4217000.4164;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATIVAS - FII;AQUISIÇÃO;2022-10-28;5769.48;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2022-10-28;20557.65;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;ALIENAÇÃO;2022-10-28;15678432.89;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII;ALIENAÇÃO;2022-10-28;3988.01;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FUNDO - BTG PACTUAL YIELD DI FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO CREDITO PRIVADO;ALIENAÇÃO;2022-10-28;6487962.51;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
18.979.895/0001-13;2023-06-01;1;COTAS DE FII - V2 EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO;AQUISIÇÃO;2022-10-31;8802.27;2020-02-24;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
